basename,label,score,row_count
section_00_test_anomaly_0346_asd3dp_s0025_clip0000052.wav,1,13.353651575664381,934
section_00_test_anomaly_0347_asd3dp_s0025_clip0000076.wav,1,13.394213738737577,934
section_00_test_anomaly_0348_asd3dp_s0025_clip0000095.wav,1,13.42325087226688,934
section_00_test_anomaly_0349_asd3dp_s0025_clip0000117.wav,1,13.44081908681408,934
section_00_test_anomaly_0350_asd3dp_s0025_clip0000144.wav,1,13.40465605897107,934
section_00_test_anomaly_0351_asd3dp_s0025_clip0000155.wav,1,13.828163080603458,934
section_00_test_anomaly_0352_asd3dp_s0026_clip0000020.wav,1,13.502008387057122,934
section_00_test_anomaly_0353_asd3dp_s0026_clip0000052.wav,1,13.41477130056704,934
section_00_test_anomaly_0354_asd3dp_s0026_clip0000066.wav,1,13.489501889818996,934
section_00_test_anomaly_0355_asd3dp_s0026_clip0000079.wav,1,13.40577789139186,934
section_00_test_anomaly_0356_asd3dp_s0026_clip0000115.wav,1,13.553262419567885,934
section_00_test_anomaly_0357_asd3dp_s0026_clip0000122.wav,1,13.281513184500456,934
section_00_test_anomaly_0358_asd3dp_s0026_clip0000140.wav,1,13.413737131645643,934
section_00_test_anomaly_0359_asd3dp_s0026_clip0000173.wav,1,13.967482936458874,934
section_00_test_anomaly_0360_asd3dp_s0027_clip0000032.wav,1,13.677147972507191,934
section_00_test_anomaly_0361_asd3dp_s0027_clip0000039.wav,1,13.520567970561777,934
section_00_test_anomaly_0362_asd3dp_s0027_clip0000073.wav,1,13.274227865247706,934
section_00_test_anomaly_0363_asd3dp_s0027_clip0000092.wav,1,13.234195317139717,934
section_00_test_anomaly_0364_asd3dp_s0027_clip0000097.wav,1,13.387059465976037,934
section_00_test_anomaly_0365_asd3dp_s0027_clip0000132.wav,1,13.310881083731477,934
section_00_test_anomaly_0366_asd3dp_s0027_clip0000143.wav,1,13.631930258340448,934
section_00_test_anomaly_0367_asd3dp_s0027_clip0000173.wav,1,14.37485222336567,934
section_00_test_anomaly_0368_asd3dp_s0028_clip0000025.wav,1,13.751135842447873,934
section_00_test_anomaly_0369_asd3dp_s0028_clip0000035.wav,1,13.651550035660476,934
section_00_test_anomaly_0370_asd3dp_s0028_clip0000058.wav,1,13.334610689886121,934
section_00_test_anomaly_0371_asd3dp_s0028_clip0000068.wav,1,13.338621926767157,934
section_00_test_anomaly_0372_asd3dp_s0028_clip0000100.wav,1,13.648099950345221,934
section_00_test_anomaly_0373_asd3dp_s0028_clip0000120.wav,1,13.56037600596916,934
section_00_test_anomaly_0374_asd3dp_s0028_clip0000130.wav,1,13.669911089494857,934
section_00_test_anomaly_0375_asd3dp_s0028_clip0000151.wav,1,13.522168017556886,934
section_00_test_anomaly_0376_asd3dp_s0029_clip0000010.wav,1,13.147569674751233,934
section_00_test_anomaly_0377_asd3dp_s0029_clip0000068.wav,1,13.127922298055644,934
section_00_test_anomaly_0378_asd3dp_s0029_clip0000098.wav,1,13.121566634617219,934
section_00_test_anomaly_0379_asd3dp_s0029_clip0000135.wav,1,13.276988725846023,934
section_00_test_anomaly_0380_asd3dp_s0029_clip0000183.wav,1,13.183760957493261,934
section_00_test_anomaly_0381_asd3dp_s0029_clip0000195.wav,1,13.20438996116916,934
section_00_test_anomaly_0382_asd3dp_s0029_clip0000264.wav,1,13.403669112244305,934
section_00_test_anomaly_0383_asd3dp_s0029_clip0000293.wav,1,13.139894091342706,934
section_00_test_anomaly_0384_asd3dp_s0030_clip0000021.wav,1,13.746187341800338,934
section_00_test_anomaly_0385_asd3dp_s0030_clip0000062.wav,1,12.88514602158769,934
section_00_test_anomaly_0386_asd3dp_s0030_clip0000086.wav,1,13.215652935510018,934
section_00_test_anomaly_0387_asd3dp_s0030_clip0000127.wav,1,13.147812871912562,934
section_00_test_anomaly_0388_asd3dp_s0030_clip0000177.wav,1,12.805317685741938,934
section_00_test_anomaly_0389_asd3dp_s0030_clip0000231.wav,1,13.0907442891368,934
section_00_test_anomaly_0390_asd3dp_s0030_clip0000237.wav,1,13.065269184316762,934
section_00_test_anomaly_0391_asd3dp_s0030_clip0000283.wav,1,13.235511072187403,934
section_00_test_anomaly_0392_asd3dp_s0031_clip0000026.wav,1,13.074239091648534,934
section_00_test_anomaly_0393_asd3dp_s0031_clip0000052.wav,1,13.143958195884426,934
section_00_test_anomaly_0394_asd3dp_s0031_clip0000095.wav,1,13.082078225097003,934
section_00_test_anomaly_0395_asd3dp_s0031_clip0000130.wav,1,13.340517085931031,934
section_00_test_anomaly_0396_asd3dp_s0031_clip0000167.wav,1,13.138189734432375,934
section_00_test_anomaly_0397_asd3dp_s0031_clip0000220.wav,1,13.302689718740655,934
section_00_test_anomaly_0398_asd3dp_s0031_clip0000250.wav,1,13.276686568331668,934
section_00_test_anomaly_0399_asd3dp_s0031_clip0000267.wav,1,13.33562730874954,934
section_00_test_anomaly_0400_asd3dp_s0032_clip0000025.wav,1,13.250120333481652,934
section_00_test_anomaly_0401_asd3dp_s0032_clip0000037.wav,1,13.690154665797886,934
section_00_test_anomaly_0402_asd3dp_s0032_clip0000052.wav,1,13.199717553320482,934
section_00_test_anomaly_0403_asd3dp_s0032_clip0000073.wav,1,12.921083815858502,934
section_00_test_anomaly_0404_asd3dp_s0032_clip0000084.wav,1,13.160346107768808,934
section_00_test_anomaly_0405_asd3dp_s0032_clip0000099.wav,1,13.022727995919466,934
section_00_test_anomaly_0406_asd3dp_s0032_clip0000121.wav,1,13.092528274789357,934
section_00_test_anomaly_0407_asd3dp_s0032_clip0000129.wav,1,12.983136131115081,934
section_00_test_anomaly_0408_asd3dp_s0032_clip0000151.wav,1,12.891090096957678,934
section_00_test_anomaly_0409_asd3dp_s0032_clip0000169.wav,1,13.097692547824705,934
section_00_test_anomaly_0410_asd3dp_s0032_clip0000179.wav,1,13.042285174833376,934
section_00_test_anomaly_0411_asd3dp_s0032_clip0000199.wav,1,13.137507194625234,934
section_00_test_anomaly_0412_asd3dp_s0032_clip0000208.wav,1,13.226851797205988,934
section_00_test_anomaly_0413_asd3dp_s0032_clip0000226.wav,1,13.210718106917192,934
section_00_test_anomaly_0414_asd3dp_s0032_clip0000246.wav,1,13.175212269932095,934
section_00_test_anomaly_0415_asd3dp_s0032_clip0000261.wav,1,13.084544047043206,934
section_00_test_anomaly_0416_asd3dp_s0032_clip0000281.wav,1,13.299759686120828,934
section_00_test_anomaly_0417_asd3dp_s0033_clip0000015.wav,1,15.28018821945027,934
section_00_test_anomaly_0418_asd3dp_s0033_clip0000016.wav,1,13.669141181275982,934
section_00_test_anomaly_0419_asd3dp_s0033_clip0000017.wav,1,13.78320059378091,934
section_00_test_anomaly_0420_asd3dp_s0033_clip0000019.wav,1,13.28733311271259,934
section_00_test_anomaly_0421_asd3dp_s0033_clip0000021.wav,1,13.521496567532132,934
section_00_test_anomaly_0422_asd3dp_s0033_clip0000022.wav,1,13.515405983690021,934
section_00_test_anomaly_0423_asd3dp_s0033_clip0000023.wav,1,13.768158643097642,934
section_00_test_anomaly_0424_asd3dp_s0033_clip0000025.wav,1,13.959693328726726,934
section_00_test_anomaly_0425_asd3dp_s0033_clip0000027.wav,1,13.682930920823484,934
section_00_test_anomaly_0426_asd3dp_s0033_clip0000028.wav,1,13.564233670653318,934
section_00_test_anomaly_0427_asd3dp_s0033_clip0000029.wav,1,13.844004455419373,934
section_00_test_anomaly_0428_asd3dp_s0033_clip0000031.wav,1,13.640346979431218,934
section_00_test_anomaly_0429_asd3dp_s0033_clip0000032.wav,1,13.946625578837425,934
section_00_test_anomaly_0430_asd3dp_s0033_clip0000034.wav,1,13.987717381381376,934
section_00_test_anomaly_0431_asd3dp_s0033_clip0000035.wav,1,13.852254804247707,934
section_00_test_anomaly_0432_asd3dp_s0033_clip0000037.wav,1,13.959121014882973,934
section_00_test_anomaly_0433_asd3dp_s0033_clip0000038.wav,1,13.613994798517329,934
section_00_test_anomaly_0434_asd3dp_s0038_clip0000008.wav,1,13.765702683614204,934
section_00_test_anomaly_0435_asd3dp_s0038_clip0000017.wav,1,13.605613184689965,934
section_00_test_anomaly_0436_asd3dp_s0038_clip0000024.wav,1,13.648330033974167,934
section_00_test_anomaly_0437_asd3dp_s0038_clip0000029.wav,1,13.560964273946954,934
section_00_test_anomaly_0438_asd3dp_s0038_clip0000043.wav,1,13.400475225305659,934
section_00_test_anomaly_0439_asd3dp_s0038_clip0000049.wav,1,13.279850193979398,934
section_00_test_anomaly_0440_asd3dp_s0038_clip0000062.wav,1,13.50562120453959,934
section_00_test_anomaly_0441_asd3dp_s0038_clip0000072.wav,1,13.172693494555782,934
section_00_test_anomaly_0442_asd3dp_s0038_clip0000080.wav,1,13.53043034857805,934
section_00_test_anomaly_0443_asd3dp_s0038_clip0000094.wav,1,13.24549532038752,934
section_00_test_anomaly_0444_asd3dp_s0038_clip0000096.wav,1,13.217664582826341,934
section_00_test_anomaly_0445_asd3dp_s0038_clip0000104.wav,1,13.184896464010889,934
section_00_test_anomaly_0446_asd3dp_s0038_clip0000114.wav,1,13.250531245605337,934
section_00_test_anomaly_0447_asd3dp_s0038_clip0000131.wav,1,13.23454793158129,934
section_00_test_anomaly_0448_asd3dp_s0038_clip0000135.wav,1,13.362240292020221,934
section_00_test_anomaly_0449_asd3dp_s0038_clip0000143.wav,1,13.607898630473036,934
section_00_test_anomaly_0450_asd3dp_s0038_clip0000160.wav,1,18.26308731246556,934
section_00_test_anomaly_0451_asd3dp_s0039_clip0000009.wav,1,13.666648420583002,934
section_00_test_anomaly_0452_asd3dp_s0039_clip0000016.wav,1,13.414246875673086,934
section_00_test_anomaly_0453_asd3dp_s0039_clip0000022.wav,1,13.300783296213416,934
section_00_test_anomaly_0454_asd3dp_s0039_clip0000034.wav,1,13.273226543973804,934
section_00_test_anomaly_0455_asd3dp_s0039_clip0000040.wav,1,13.329632940843734,934
section_00_test_anomaly_0456_asd3dp_s0039_clip0000049.wav,1,13.318580639694181,934
section_00_test_anomaly_0457_asd3dp_s0039_clip0000058.wav,1,13.384523644947649,934
section_00_test_anomaly_0458_asd3dp_s0039_clip0000073.wav,1,13.041395462044301,934
section_00_test_anomaly_0459_asd3dp_s0039_clip0000081.wav,1,13.467260073798627,934
section_00_test_anomaly_0460_asd3dp_s0039_clip0000085.wav,1,13.397724269033755,934
section_00_test_anomaly_0461_asd3dp_s0039_clip0000098.wav,1,13.272902046587534,934
section_00_test_anomaly_0462_asd3dp_s0039_clip0000112.wav,1,13.275776716064845,934
section_00_test_anomaly_0463_asd3dp_s0039_clip0000119.wav,1,13.29897434246872,934
section_00_test_anomaly_0464_asd3dp_s0039_clip0000124.wav,1,13.329764308970287,934
section_00_test_anomaly_0465_asd3dp_s0039_clip0000132.wav,1,13.120251250215976,934
section_00_test_anomaly_0466_asd3dp_s0039_clip0000144.wav,1,13.524420311415222,934
section_00_test_anomaly_0467_asd3dp_s0039_clip0000151.wav,1,13.604632440930516,934
section_00_test_anomaly_0468_asd3dp_s0040_clip0000001.wav,1,13.910453366518531,934
section_00_test_anomaly_0469_asd3dp_s0040_clip0000017.wav,1,13.5932424686195,934
section_00_test_anomaly_0470_asd3dp_s0040_clip0000020.wav,1,13.415873306976906,934
section_00_test_anomaly_0471_asd3dp_s0040_clip0000030.wav,1,13.391655572731949,934
section_00_test_anomaly_0472_asd3dp_s0040_clip0000047.wav,1,13.415329264369205,934
section_00_test_anomaly_0473_asd3dp_s0040_clip0000057.wav,1,13.308283796657587,934
section_00_test_anomaly_0474_asd3dp_s0040_clip0000060.wav,1,13.232626400361479,934
section_00_test_anomaly_0475_asd3dp_s0040_clip0000075.wav,1,13.321708291194678,934
section_00_test_anomaly_0476_asd3dp_s0040_clip0000085.wav,1,13.40872299084061,934
section_00_test_anomaly_0477_asd3dp_s0040_clip0000097.wav,1,13.27322753542751,934
section_00_test_anomaly_0478_asd3dp_s0040_clip0000100.wav,1,13.259984512655842,934
section_00_test_anomaly_0479_asd3dp_s0040_clip0000108.wav,1,13.431637371888252,934
section_00_test_anomaly_0480_asd3dp_s0040_clip0000127.wav,1,13.283947229895908,934
section_00_test_anomaly_0481_asd3dp_s0040_clip0000137.wav,1,13.389743302567869,934
section_00_test_anomaly_0482_asd3dp_s0040_clip0000141.wav,1,13.770902884848878,934
section_00_test_anomaly_0483_asd3dp_s0040_clip0000148.wav,1,13.600268564081293,934
section_00_test_anomaly_0484_asd3dp_s0041_clip0000005.wav,1,13.345417839556742,934
section_00_test_anomaly_0485_asd3dp_s0041_clip0000025.wav,1,13.067693858381512,934
section_00_test_anomaly_0486_asd3dp_s0041_clip0000050.wav,1,13.313147771537176,934
section_00_test_anomaly_0487_asd3dp_s0041_clip0000059.wav,1,13.190683583375984,934
section_00_test_anomaly_0488_asd3dp_s0041_clip0000079.wav,1,13.163370424470758,934
section_00_test_anomaly_0489_asd3dp_s0041_clip0000097.wav,1,13.124037177966034,934
section_00_test_anomaly_0490_asd3dp_s0041_clip0000123.wav,1,13.023738880484212,934
section_00_test_anomaly_0491_asd3dp_s0041_clip0000133.wav,1,13.026335753005883,934
section_00_test_anomaly_0492_asd3dp_s0041_clip0000152.wav,1,13.080213945989179,934
section_00_test_anomaly_0493_asd3dp_s0041_clip0000170.wav,1,13.069127322774882,934
section_00_test_anomaly_0494_asd3dp_s0041_clip0000184.wav,1,12.94387720687997,934
section_00_test_anomaly_0495_asd3dp_s0041_clip0000197.wav,1,13.075633641228686,934
section_00_test_anomaly_0496_asd3dp_s0041_clip0000227.wav,1,13.134683815263834,934
section_00_test_anomaly_0497_asd3dp_s0041_clip0000237.wav,1,12.92156451672507,934
section_00_test_anomaly_0498_asd3dp_s0041_clip0000260.wav,1,13.197948240365921,934
section_00_test_anomaly_0499_asd3dp_s0041_clip0000272.wav,1,13.533138538581145,934
section_00_test_anomaly_0500_asd3dp_s0034_clip0000010.wav,1,20.22721103325135,934
section_00_test_anomaly_0501_asd3dp_s0034_clip0000029.wav,1,19.35228932644111,934
section_00_test_anomaly_0502_asd3dp_s0034_clip0000037.wav,1,17.738123820221144,934
section_00_test_anomaly_0503_asd3dp_s0034_clip0000045.wav,1,19.098023566750438,934
section_00_test_anomaly_0504_asd3dp_s0034_clip0000065.wav,1,18.503985075164405,934
section_00_test_anomaly_0505_asd3dp_s0034_clip0000099.wav,1,14.138530035856194,934
section_00_test_anomaly_0506_asd3dp_s0034_clip0000107.wav,1,17.696216083951374,934
section_00_test_anomaly_0507_asd3dp_s0034_clip0000119.wav,1,15.225838601972102,934
section_00_test_anomaly_0508_asd3dp_s0034_clip0000126.wav,1,17.186974733748833,934
section_00_test_anomaly_0509_asd3dp_s0034_clip0000148.wav,1,16.09947497022739,934
section_00_test_anomaly_0510_asd3dp_s0034_clip0000156.wav,1,16.03943610140292,934
section_00_test_anomaly_0511_asd3dp_s0034_clip0000172.wav,1,17.24768960041969,934
section_00_test_anomaly_0512_asd3dp_s0034_clip0000200.wav,1,16.975421237741344,934
section_00_test_anomaly_0513_asd3dp_s0034_clip0000213.wav,1,16.254650245641997,934
section_00_test_anomaly_0514_asd3dp_s0034_clip0000224.wav,1,14.674382500781237,934
section_00_test_anomaly_0515_asd3dp_s0034_clip0000249.wav,1,16.56636766499064,934
section_00_test_anomaly_0516_asd3dp_s0034_clip0000258.wav,1,15.359773506189056,934
section_00_test_anomaly_0517_asd3dp_s0034_clip0000296.wav,1,14.950770085067258,934
section_00_test_anomaly_0518_asd3dp_s0034_clip0000306.wav,1,14.911500001617366,934
section_00_test_anomaly_0519_asd3dp_s0034_clip0000344.wav,1,18.465710112063228,934
section_00_test_anomaly_0520_asd3dp_s0034_clip0000348.wav,1,15.24286945269501,934
section_00_test_anomaly_0521_asd3dp_s0034_clip0000385.wav,1,16.766132719256383,934
section_00_test_anomaly_0522_asd3dp_s0034_clip0000400.wav,1,15.54779241631322,934
section_00_test_anomaly_0523_asd3dp_s0034_clip0000425.wav,1,16.081576673070675,934
section_00_test_anomaly_0524_asd3dp_s0034_clip0000466.wav,1,17.487252714291884,934
section_00_test_anomaly_0525_asd3dp_s0034_clip0000468.wav,1,18.38347045052996,934
section_00_test_anomaly_0526_asd3dp_s0034_clip0000512.wav,1,14.56725574918171,934
section_00_test_anomaly_0527_asd3dp_s0034_clip0000514.wav,1,16.744074861293686,934
section_00_test_anomaly_0528_asd3dp_s0034_clip0000543.wav,1,17.100379884625912,934
section_00_test_anomaly_0529_asd3dp_s0034_clip0000554.wav,1,18.383228096767972,934
section_00_test_anomaly_0530_asd3dp_s0034_clip0000577.wav,1,16.03827693069262,934
section_00_test_anomaly_0531_asd3dp_s0034_clip0000583.wav,1,21.720516489711002,934
section_00_test_anomaly_0532_asd3dp_s0034_clip0000589.wav,1,16.553277183140626,934
section_00_test_anomaly_0533_asd3dp_s0035_clip0000003.wav,1,22.061154583026305,934
section_00_test_anomaly_0534_asd3dp_s0035_clip0000010.wav,1,19.91830668561719,934
section_00_test_anomaly_0535_asd3dp_s0035_clip0000045.wav,1,20.224363495502022,934
section_00_test_anomaly_0536_asd3dp_s0035_clip0000055.wav,1,16.397158338885745,934
section_00_test_anomaly_0537_asd3dp_s0035_clip0000068.wav,1,13.357782864213245,934
section_00_test_anomaly_0538_asd3dp_s0035_clip0000082.wav,1,14.545210391091585,934
section_00_test_anomaly_0539_asd3dp_s0035_clip0000092.wav,1,17.792152085191944,934
section_00_test_anomaly_0540_asd3dp_s0035_clip0000098.wav,1,18.506988126154376,934
section_00_test_anomaly_0541_asd3dp_s0035_clip0000122.wav,1,15.382150976765079,934
section_00_test_anomaly_0542_asd3dp_s0035_clip0000133.wav,1,15.81696745057688,934
section_00_test_anomaly_0543_asd3dp_s0035_clip0000149.wav,1,16.44457038413789,934
section_00_test_anomaly_0544_asd3dp_s0035_clip0000164.wav,1,16.67764639394952,934
section_00_test_anomaly_0545_asd3dp_s0035_clip0000177.wav,1,15.577519837487689,934
section_00_test_anomaly_0546_asd3dp_s0035_clip0000194.wav,1,16.862822112996266,934
section_00_test_anomaly_0547_asd3dp_s0035_clip0000207.wav,1,16.074674831978513,934
section_00_test_anomaly_0548_asd3dp_s0035_clip0000228.wav,1,15.506420989108035,934
section_00_test_anomaly_0549_asd3dp_s0035_clip0000262.wav,1,15.577058647123089,934
section_00_test_anomaly_0550_asd3dp_s0035_clip0000265.wav,1,16.380238428871433,934
section_00_test_anomaly_0551_asd3dp_s0035_clip0000286.wav,1,15.826735710944558,934
section_00_test_anomaly_0552_asd3dp_s0035_clip0000306.wav,1,16.71308785077081,934
section_00_test_anomaly_0553_asd3dp_s0035_clip0000321.wav,1,14.779952408670102,934
section_00_test_anomaly_0554_asd3dp_s0035_clip0000347.wav,1,15.396307387750205,934
section_00_test_anomaly_0555_asd3dp_s0035_clip0000353.wav,1,16.560653532342688,934
section_00_test_anomaly_0556_asd3dp_s0035_clip0000389.wav,1,17.771769253038492,934
section_00_test_anomaly_0557_asd3dp_s0035_clip0000411.wav,1,15.925967598369851,934
section_00_test_anomaly_0558_asd3dp_s0035_clip0000425.wav,1,17.75205955566635,934
section_00_test_anomaly_0559_asd3dp_s0035_clip0000453.wav,1,18.19841186596954,934
section_00_test_anomaly_0560_asd3dp_s0035_clip0000479.wav,1,15.957433094049163,934
section_00_test_anomaly_0561_asd3dp_s0035_clip0000499.wav,1,17.236967211361872,934
section_00_test_anomaly_0562_asd3dp_s0035_clip0000522.wav,1,16.186124891489424,934
section_00_test_anomaly_0563_asd3dp_s0035_clip0000529.wav,1,16.326925161308598,934
section_00_test_anomaly_0564_asd3dp_s0035_clip0000569.wav,1,18.638988741970675,934
section_00_test_anomaly_0565_asd3dp_s0035_clip0000585.wav,1,20.935755087425672,934
section_00_test_anomaly_0566_asd3dp_s0036_clip0000005.wav,1,20.773322043122775,934
section_00_test_anomaly_0567_asd3dp_s0036_clip0000011.wav,1,20.38550254058021,934
section_00_test_anomaly_0568_asd3dp_s0036_clip0000044.wav,1,18.40887747586922,934
section_00_test_anomaly_0569_asd3dp_s0036_clip0000050.wav,1,19.523093521722636,934
section_00_test_anomaly_0570_asd3dp_s0036_clip0000083.wav,1,15.939848954978796,934
section_00_test_anomaly_0571_asd3dp_s0036_clip0000100.wav,1,17.204347272501256,934
section_00_test_anomaly_0572_asd3dp_s0036_clip0000108.wav,1,17.077092867081376,934
section_00_test_anomaly_0573_asd3dp_s0036_clip0000127.wav,1,15.777669965837957,934
section_00_test_anomaly_0574_asd3dp_s0036_clip0000129.wav,1,15.710879349351185,934
section_00_test_anomaly_0575_asd3dp_s0036_clip0000158.wav,1,16.753569375268906,934
section_00_test_anomaly_0576_asd3dp_s0036_clip0000166.wav,1,16.06945228270341,934
section_00_test_anomaly_0577_asd3dp_s0036_clip0000177.wav,1,18.433545476108854,934
section_00_test_anomaly_0578_asd3dp_s0036_clip0000192.wav,1,16.713077236804512,934
section_00_test_anomaly_0579_asd3dp_s0036_clip0000215.wav,1,17.16336406630163,934
section_00_test_anomaly_0580_asd3dp_s0036_clip0000225.wav,1,15.57128626171986,934
section_00_test_anomaly_0581_asd3dp_s0036_clip0000238.wav,1,17.057342014680327,934
section_00_test_anomaly_0582_asd3dp_s0036_clip0000251.wav,1,16.37872992440005,934
section_00_test_anomaly_0583_asd3dp_s0036_clip0000280.wav,1,15.968023982242038,934
section_00_test_anomaly_0584_asd3dp_s0036_clip0000310.wav,1,16.464187708860802,934
section_00_test_anomaly_0585_asd3dp_s0036_clip0000326.wav,1,19.0003376211293,934
section_00_test_anomaly_0586_asd3dp_s0036_clip0000340.wav,1,17.021224179155567,934
section_00_test_anomaly_0587_asd3dp_s0036_clip0000349.wav,1,15.570195475788648,934
section_00_test_anomaly_0588_asd3dp_s0036_clip0000368.wav,1,16.897602993109498,934
section_00_test_anomaly_0589_asd3dp_s0036_clip0000401.wav,1,15.2473384797956,934
section_00_test_anomaly_0590_asd3dp_s0036_clip0000422.wav,1,17.89897610748095,934
section_00_test_anomaly_0591_asd3dp_s0036_clip0000441.wav,1,15.56158727139426,934
section_00_test_anomaly_0592_asd3dp_s0036_clip0000455.wav,1,15.667698843831424,934
section_00_test_anomaly_0593_asd3dp_s0036_clip0000476.wav,1,16.30296583298187,934
section_00_test_anomaly_0594_asd3dp_s0036_clip0000504.wav,1,14.791416575617658,934
section_00_test_anomaly_0595_asd3dp_s0036_clip0000527.wav,1,16.517665653718872,934
section_00_test_anomaly_0596_asd3dp_s0036_clip0000529.wav,1,15.1484677041113,934
section_00_test_anomaly_0597_asd3dp_s0036_clip0000565.wav,1,18.44616337966102,934
section_00_test_anomaly_0598_asd3dp_s0036_clip0000584.wav,1,17.79122971467339,934
section_00_test_anomaly_0599_asd3dp_s0037_clip0000001.wav,1,429.21579358102935,934
section_00_test_normal_0000_asd3dp_s0012_clip0000016.wav,0,13.303899355567752,934
section_00_test_normal_0001_asd3dp_s0012_clip0000019.wav,0,12.514633753570296,934
section_00_test_normal_0002_asd3dp_s0012_clip0000023.wav,0,12.52480028630324,934
section_00_test_normal_0003_asd3dp_s0012_clip0000024.wav,0,12.769104955538436,934
section_00_test_normal_0004_asd3dp_s0012_clip0000027.wav,0,13.542804040030697,934
section_00_test_normal_0005_asd3dp_s0012_clip0000030.wav,0,13.301572890557365,934
section_00_test_normal_0006_asd3dp_s0012_clip0000033.wav,0,13.263558619538006,934
section_00_test_normal_0007_asd3dp_s0012_clip0000037.wav,0,13.245611556337018,934
section_00_test_normal_0008_asd3dp_s0012_clip0000040.wav,0,12.911557881684068,934
section_00_test_normal_0009_asd3dp_s0012_clip0000043.wav,0,12.915264663655446,934
section_00_test_normal_0010_asd3dp_s0012_clip0000047.wav,0,12.981405547139987,934
